0.3540203 3.576074
0.3722013 4.090215
0.4632523 3.536816
0.238693 4.402519
0.3627334 3.269977
0.4108866 3.240479
0.1583196 1.005788
0.3821696 0.6444477
0.6731795 0.5494944
0.5038223 1.187456
0.3608464 0.674066
0.4399999 0.7522008
0.3440609 0.8382527
0.224753 0.7805417
0.1699614 1.285657
0.3146664 0.6864125
0.3415987 0.8477683
0.2710453 0.3300588
0.7232511 0.6498115
0.2500487 1.767792
0.477336 1.176171
0.3898427 0.2598836
0.2329928 0.5644509
0.4332267 0.3740433
0.2890624 0.528226
0.3646342 0.2667744
0.4873593 0.7207915
0.4996062 0.7820349
0.3097569 1.167492
0.5641551 1.024055
0.6092772 1.334102
0.4612732 1.287292
0.7482796 1.372954
0.5337792 0.3061714
0.4420004 0.2306531
0.7063451 0.4575445
0.4868057 0.4190974
0.4313868 0.6736555
0.4569961 0.8113892
0.4580985 0.5964628
0.5254843 0.5435963
0.4019581 1.002693
0.2731142 1.09867
0.2991961 1.016417
0.3765678 1.326482
0.4805032 0.4278616
0.448246 0.4115154
0.4231283 0.7553917
0.3257006 0.7133881
0.4304587 0.6022083
0.3927933 1.533441
0.3916255 1.313315
0.506862 1.439056
0.2890848 1.160349
0.5115387 0.5842267
0.6429293 0.5798552
0.4345387 0.4476198
0.5649712 0.6755167
0.4358883 1.238153
0.2634027 1.239396
0.5709127 0.5694374
0.3738755 0.9306275
0.4204524 0.5406705
0.3202669 0.3820929
0.4564779 0.3793112
0.6229531 0.549502
0.3211068 0.5625468
0.3963508 0.526544
0.396007 0.8072095
0.2885963 0.6184184
0.3214155 0.6999302
0.3362116 0.4562241
0.3129406 0.6328919
0.4111681 0.3967301
0.4107887 0.464333
0.2886699 0.653719
0.3281942 0.5050102
0.3840124 2.792717
0.497043 2.010178
0.3409707 1.190747
0.3465026 0.5874456
0.4055641 1.281483
0.3556159 1.391928
0.3412142 1.212522
0.4056181 0.728381
0.4381203 0.4945171
0.4513167 1.142901
0.4663284 2.08587
0.385806 1.938774
0.4208049 1.096707
0.3386042 1.825767
0.2210772 1.754633
0.230726 1.537385
0.4759304 1.852799
0.1897068 2.697151
0.4302941 2.367797
0.3728555 2.366031
0.2314259 2.326482
0.2415875 0.8629762
0.1885183 1.046888
0.5200121 0.9712312
0.4511587 0.7743946
0.4146981 0.4911845
0.4436553 0.2757711
0.2899678 0.7130959
0.4524355 0.7535274
0.3089771 0.5443105
0.3759731 0.6265275
0.3052369 0.7313025
0.5185217 0.3798455
0.4917164 0.5773799
0.4348345 0.5592286
0.5609394 0.5605788
0.6399508 0.7765372
0.7430536 0.8579409
0.656967 1.458001
0.4906103 0.5273029
0.4566182 0.681239
0.2769762 0.8761486
0.3179368 1.298609
0.42613 3.712549
0.4047296 2.610936
0.4493139 2.281261
0.2936052 2.448792
0.3125792 1.132163
0.3048396 0.4312657
0.2467319 0.6954434
0.2800705 0.8081098
0.3514281 1.075916
0.3207046 0.9310313
0.2081893 1.159212
0.3261379 1.651394
0.3672802 0.871669
0.2323375 0.518061
0.2485866 0.4876342
0.3624342 1.658547
0.4149012 0.5302559
0.3282965 0.5783217
0.4427691 0.6057983
0.4514252 0.3044513
0.4186786 0.4055339
0.2906787 0.766198
0.5466356 0.6651459
0.2115102 0.2536375
0.1998255 0.3583163
0.4890391 0.4058936
0.421997 0.3618715
0.3600941 0.5776862
0.3927946 0.4465834
0.3971766 0.3187792
0.4943268 0.3332388
0.3091066 0.4713518
0.3198653 0.65562
0.3815718 0.6148003
0.4060482 0.8240262
0.4485784 0.7808712
0.3558748 0.9694497
0.2963538 0.6203176
0.4900529 0.6415485
0.361268 0.3637804
0.5328272 1.176249
0.5150232 0.5089276
0.2349389 1.052943
0.4195404 1.473186
0.374193 4.032337
0.4049797 4.681863
0.3229782 4.059925
0.2903535 4.861751
0.2611893 3.465504
0.4116901 1.10413
0.4143576 0.7315873
0.4246672 0.347229
0.4114517 0.3047696
0.2660374 0.5362445
0.2491378 0.6794718
0.5367915 0.7116732
0.3768028 0.7679826
0.4062382 0.3428291
0.5536904 0.8329664
0.3832075 0.5969224
0.3574397 0.768908
0.4296406 0.9163606
0.5036549 0.3533252
0.4260159 0.5100014
0.3414736 1.339477
0.4186956 1.349378
0.2444759 0.5896859
0.2379119 0.7850245
0.3670863 0.665857
0.4919239 0.3332663
0.4459787 0.5542267
0.2642897 0.88317
0.5504788 1.426033
0.6235845 1.604467
0.502371 0.8348318
0.5187139 0.3536081
0.612681 0.4970765
0.5350013 0.4587021
0.356934 0.332115
0.5941536 0.555241
0.5859613 1.812184
0.4437354 1.416557
0.4330924 1.023016
0.4849843 0.611587
0.3071632 1.103403
0.3355232 0.7630903
0.4666655 1.397636
0.417839 0.6386061
0.4149433 0.4514988
0.3312197 0.532796
0.52199 0.457979
0.319025 0.3172315
0.3369326 1.136223
0.3498025 0.8734269
0.5281439 0.5943762
0.2835602 0.4415832
0.2078078 0.4341857
0.2337898 1.002635
0.5170394 1.368443
0.4478833 1.196008
0.4650054 1.863955
0.5171581 1.19409
0.2864052 1.439267
0.367692 1.604712
0.3781927 1.644804
0.4178368 0.6179162
0.3862565 0.6091099
0.352279 0.789283
0.3132066 0.8060708
0.2742977 1.026115
0.2035193 1.041059
0.3624709 2.07571
0.4179114 2.100021
0.3241926 2.129651
0.2619235 2.246897
0.1733681 3.249309
0.3149369 1.183947
0.1990243 0.6695112
0.2887883 1.0819
0.3823612 0.6008937
0.2051563 0.9628554
0.2390981 1.226462
0.2954635 1.050593
0.2582004 0.7099978
0.2193448 0.4205475
0.449675 0.6072909
0.3334287 0.4534516
0.4338826 0.4328681
0.2346976 0.6735939
0.3310778 0.5361219
0.3585072 0.5775247
0.3276799 0.6242464
0.6450131 0.7320912
0.5623494 1.105878
0.1985697 0.8987197
0.2364524 2.330209
0.5657631 1.472242
0.4415943 1.470904
0.4608628 1.010298
0.3635228 0.5369502
0.5109151 0.5122857
0.5297394 0.7431006
0.4506301 1.215462
0.367652 0.6103774
0.2889783 0.4919365
0.3909767 0.8329388
0.5427315 1.003192
0.3242859 0.8306859
0.1998211 0.5746828
0.5133643 0.3250861
0.3970752 0.5100716
0.2554473 0.6799372
0.3488058 1.022869
0.237837 0.9711882
0.2425181 1.877437
0.391905 2.069119
0.4199734 1.300805
0.4294412 0.9342405
0.388217 1.013821
0.1815266 1.287293
0.2661901 1.006985
0.477721 1.054961
0.3055942 0.3721926
0.4768034 0.3332043
0.4000417 0.3673038
0.3963929 0.7207762
0.5207314 1.886765
0.4259024 0.6140241
0.3301164 0.8745519
0.5027683 2.080736
0.5292864 1.055105
0.4570904 0.3592123
0.5955497 0.7041202
0.4346494 1.0462
0.5390955 0.739156
0.3463618 0.5344136
0.4607882 0.5840293
0.4017092 0.3504972
0.3365088 0.4980962
0.4875796 0.5792137
0.4704711 0.2462424
0.3125662 0.5865821
0.3234119 0.5347889
0.2721717 0.608483
0.5364043 0.268138
0.2704377 0.5612478
0.3934449 0.8515095
0.2437529 0.7734726
0.367373 0.4931763
0.3823243 0.5413956
0.3763522 0.6980309
0.3656516 0.7292908
0.4665652 0.4503006
0.6675858 1.296378
0.3158187 0.6943
0.3609459 1.614423
0.2564571 1.733584
0.3917417 1.404332
0.64183 0.9167489
0.5989307 0.4285982
0.4715412 0.3829888
0.5807918 0.3389103
0.4968298 0.9278657
0.3903693 0.5306286
0.6153285 0.5545085
0.4987214 0.8580249
0.5466383 1.097678
0.3788379 0.9289189
0.3907607 0.3899002
0.5318662 0.652054
0.4518414 0.3376591
0.4385407 0.5488386
0.5810722 0.3797367
0.6721119 0.3756821
0.5139574 0.5631317
0.263711 0.4519161
0.3944606 0.5639599
0.7152568 0.6295638
0.4417044 0.8725151
0.5928377 0.5242816
0.6451647 0.4567328
0.4178146 0.7536296
0.5846481 0.5900403
0.4628941 0.5805362
0.2817079 0.3176591
0.3473113 0.8305702
0.2005647 0.5316936
0.2813457 0.3832363
0.2449772 0.3707675
0.5181136 1.096423
0.7085393 1.169271
0.514818 0.9962279
0.6191012 0.889976
0.5124426 0.6865871
0.4120292 0.9559656
0.2000347 0.3883309
0.431272 0.3945405
0.47379 0.572196
0.5057057 0.4177068
0.4881881 0.7968307
0.5092714 0.6725994
0.3821765 0.879015
0.3399559 0.3638849
0.4221746 0.5414925
0.5309392 0.6103499
0.512501 0.7691591
0.4900597 0.4484485
0.4195786 0.8226881
0.4185075 1.451601
0.2881986 0.6362901
0.3906139 0.5060573
0.2534242 0.8558579
0.5459957 0.410766
0.3478102 0.4240406
0.4529498 0.7009009
0.2535938 0.8045871
0.3374771 1.316142
0.3005704 0.6469981
0.3863551 0.8439804
0.4023265 0.5893337
0.2853615 0.2966532
0.4687955 0.6167327
0.5555957 0.4911289
0.4831173 0.6761056
0.4614292 0.8275786
0.3974082 0.4942294
0.421525 0.2651463
0.3690428 0.5570228
0.4657067 0.4901876
0.3027517 0.7025649
0.3254703 0.5350984
0.2406576 0.7696863
0.3869015 0.6862121
0.3568597 1.268817
0.231185 0.6827515
0.164826 0.7818044
0.3284167 1.526618
0.4496849 1.314872
0.3015627 1.078673
0.3359307 1.361831
0.4154484 0.7039386
0.2973121 0.6841101
0.3808968 0.7274129
0.4116334 0.4381636
0.4491434 1.115121
0.4833523 0.8760549
0.388012 0.4837229
0.5698729 0.8477055
0.4830029 2.605999
0.3682806 2.543273
0.5385353 2.704348
0.2766804 2.115488
0.1461184 1.184892
0.5563951 1.072254
0.4573171 1.013761
0.4895301 0.5508367
0.4431226 0.4922595
0.4256713 0.4034671
0.5099346 0.3332965
0.5402218 0.3609855
0.4047281 0.3488952
0.7917654 0.5131603
0.6379252 0.477354
0.7035692 0.5721954
0.5992238 0.5933385
0.6223916 0.660929
0.5682823 0.7099169
0.4035238 0.3205975
0.4376287 0.4707499
0.6543718 0.4817838
0.4442346 0.9061887
0.2303782 0.9181062
0.426216 0.8037333
0.543739 1.132115
0.198903 1.462895
0.4117843 0.4768703
0.4387122 1.243345
0.4679681 0.6718515
0.5001756 0.6118803
0.5809068 0.4695757
0.5876926 0.4353447
0.5307179 0.5819435
0.4171329 0.3881743
0.3291729 0.8568584
0.2971086 0.7607527
0.639709 0.7670956
0.4634726 0.2644308
0.6570482 0.4514829
0.5309643 0.6727876
0.5513703 0.3566893
0.5415458 0.3656198
0.4308351 0.8607538
0.300712 0.7552764
0.3887563 0.8315696
0.4199251 0.5600343
0.2767921 1.067575
0.3724044 1.914985
0.3874642 0.8909884
0.4230139 1.03323
0.278676 1.480538
0.4758625 1.640301
0.4095098 6.850368
0.435804 8.146973
0.1696397 1.793517
0.1861068 2.048541
0.4429868 3.649735
0.4243899 3.003943
0.3190792 1.67419
0.4708085 1.00595
0.4270831 0.9688421
0.4211872 0.316766
0.5844414 0.4059555
0.4095279 0.3890087
0.3929032 0.682403
0.4494991 0.5391302
0.4876266 0.2331778
0.4859971 0.3709606
0.4382182 0.7171969
0.2984843 0.7104359
0.3587612 0.5355277
